43.0485	62.4487	73.5434	1.0161	32.1583	57.415	6455.6142	-2.7574	71.4369	21.2119	62.4487	73.5434	1.0161	32.1583	57.415	1828.1027	4.0384	220.4068	57.9951	62.4487	73.5434	1.0161	32.1583	57.415	34890.0811	1.7772	85.1534	0.7656	62.4487	73.5434	1.0161	32.1583	57.415	3514.7166	16.1489	364.3645	18.0117	62.4487	73.5434	1.0161	32.1583	57.415	1793.3476	2.6631	121.298	40.4194	62.4487	73.5434	1.0161	32.1583	57.415	2237.443	4.1639	111.4171
51.0543	93.6475	112.5451	1.056	28.5575	168.83	6334.928	-1.8557	69.7932	18.551	93.6475	112.5451	1.056	28.5575	168.83	1868.5917	0.597	203.3646	52.2556	93.6475	112.5451	1.056	28.5575	168.83	33597.8691	0.963	84.9004	1.4781	93.6475	112.5451	1.056	28.5575	168.83	3599.0252	18.9399	349.2921	18.9971	93.6475	112.5451	1.056	28.5575	168.83	1807.7089	4.2122	120.268	50.3039	93.6475	112.5451	1.056	28.5575	168.83	2405.894	3.9773	111.9559
46.724	88.2807	101.6546	0.5979	35.57	156.0425	6516.9067	0.0742	59.0795	16.0994	88.2807	101.6546	0.5979	35.57	156.0425	1926.3744	3.1661	199.3562	51.2762	88.2807	101.6546	0.5979	35.57	156.0425	34598.8268	2.0983	83.8448	1.4781	88.2807	101.6546	0.5979	35.57	156.0425	3783.7542	6.6537	349.746	22.5347	88.2807	101.6546	0.5979	35.57	156.0425	1837.2543	2.4882	114.9697	49.8575	88.2807	101.6546	0.5979	35.57	156.0425	2610.7296	3.9927	116.6969
44.4864	67.8466	100.9988	1.0448	31.5692	176.3025	6732.9205	-0.2543	53.6165	15.1708	67.8466	100.9988	1.0448	31.5692	176.3025	1991.9182	2.9209	194.1951	52.1388	67.8466	100.9988	1.0448	31.5692	176.3025	36709.7965	0.5653	87.5746	1.5469	67.8466	100.9988	1.0448	31.5692	176.3025	4018.1554	17.4624	377.2186	23.4899	67.8466	100.9988	1.0448	31.5692	176.3025	1892.8216	3.4359	116.6928	51.733	67.8466	100.9988	1.0448	31.5692	176.3025	2857.0374	3.666	124.328
47.0468	65.2085	77.2307	1.0326	29.8242	129.3967	7025.3456	0.7382	59.7613	16.9041	65.2085	77.2307	1.0326	29.8242	129.3967	2065.7062	3.5079	210.3743	55.4177	65.2085	77.2307	1.0326	29.8242	129.3967	39856.6356	0.6231	87.1253	1.4969	65.2085	77.2307	1.0326	29.8242	129.3967	4232.7716	21.2027	401.5237	21.7913	65.2085	77.2307	1.0326	29.8242	129.3967	1978.3449	3.3895	127.4119	48.2873	65.2085	77.2307	1.0326	29.8242	129.3967	3127.8628	3.5441	133.0165
49.5233	66.0384	65.2085	1.4039	29.0267	101.5392	7234.0244	2.9161	63.9879	17.9994	66.0384	65.2085	1.4039	29.0267	101.5392	2155.4478	2.7344	203.8546	53.5578	66.0384	65.2085	1.4039	29.0267	101.5392	41798.4881	1.5491	83.8457	1.4927	66.0384	65.2085	1.4039	29.0267	101.5392	4372.2573	15.1134	420.4305	21.497	66.0384	65.2085	1.4039	29.0267	101.5392	2037.8777	4.3396	137.8539	44.6052	66.0384	65.2085	1.4039	29.0267	101.5392	3465.8173	3.3904	130.7148
46.6322	67.5215	62.7844	1.3463	25.6733	104.0358	7469.8107	1.3479	56.6571	18.9282	67.5215	62.7844	1.3463	25.6733	104.0358	2244.0802	4.7272	202.5771	59.4468	67.5215	62.7844	1.3463	25.6733	104.0358	44159.4102	2.1209	80.8505	1.4805	67.5215	62.7844	1.3463	25.6733	104.0358	4551.525	26.3272	425.3634	28.3749	67.5215	62.7844	1.3463	25.6733	104.0358	2110.4204	4.0213	134.0869	52.9063	67.5215	62.7844	1.3463	25.6733	104.0358	3883.3541	3.616	138.3136
52.218	107.7656	70.4089	1.1577	26.0667	93.7383	7769.5969	1.603	54.8292	18.5771	107.7656	70.4089	1.1577	26.0667	93.7383	2355.1529	4.6868	192.4655	55.4147	107.7656	70.4089	1.1577	26.0667	93.7383	46178.814	1.8712	73.645	1.5425	107.7656	70.4089	1.1577	26.0667	93.7383	4760.6671	26.162	394.2885	30.5018	107.7656	70.4089	1.1577	26.0667	93.7383	2209.3465	3.2836	129.8732	59.9198	107.7656	70.4089	1.1577	26.0667	93.7383	4409.757	8.6547	154.6054
56.6914	97.1355	121.8048	1.1595	29.2483	81.1958	7976.1179	1.8263	58.5614	23.5822	97.1355	121.8048	1.1595	29.2483	81.1958	2464.6019	3.2808	176.6683	60.6442	97.1355	121.8048	1.1595	29.2483	81.1958	44601.5799	0.7378	67.6811	1.6285	97.1355	121.8048	1.1595	29.2483	81.1958	4805.7639	7.0233	437.3267	30.8332	97.1355	121.8048	1.1595	29.2483	81.1958	2264.9463	2.9382	140.437	68.7357	97.1355	121.8048	1.1595	29.2483	81.1958	4811.4747	9.663	154.3175
60.1298	99.129	110.4936	0.7964	27.2892	83.1017	7700.4611	0.9039	45.5121	22.4897	99.129	110.4936	0.7964	27.2892	83.1017	2546.2197	0.0567	162.559	59.9048	99.129	110.4936	0.7964	27.2892	83.1017	43331.8747	1.1732	60.8866	1.6513	99.129	110.4936	0.7964	27.2892	83.1017	4737.4568	12.0711	358.1928	33.0006	99.129	110.4936	0.7964	27.2892	83.1017	2256.7255	2.2759	119.2694	78.904	99.129	110.4936	0.7964	27.2892	83.1017	5237.7667	7.1688	134.7063
76.8972	112.5723	124.3416	0.6364	27.4892	84.17	8118.9227	2.0252	46.7013	20.5632	112.5723	124.3416	0.6364	27.4892	84.17	2670.8129	4.2686	157.9448	53.9347	112.5723	124.3416	0.6364	27.4892	84.17	48752.0515	0.5137	66.1043	1.8429	112.5723	124.3416	0.6364	27.4892	84.17	5059.3575	23.0695	369.6856	32.4072	112.5723	124.3416	0.6364	27.4892	84.17	2373.1431	4.3232	127.2505	74.5754	112.5723	124.3416	0.6364	27.4892	84.17	5764.8654	5.4347	113.9777
65.3853	114.5786	146.8529	0.7387	29.515	90.0942	8400.3225	2.303	50.18	25.6753	114.5786	146.8529	0.7387	29.515	90.0942	2799.6247	5.0745	154.9377	59.2172	114.5786	146.8529	0.7387	29.515	90.0942	50713.5326	0.857	60.7958	1.9039	114.5786	146.8529	0.7387	29.515	90.0942	5070.2374	17.596	379.0986	41.6744	114.5786	146.8529	0.7387	29.515	90.0942	2416.7521	0.6671	139.6754	106.7094	114.5786	146.8529	0.7387	29.515	90.0942	6275.9096	4.3049	125.2606
69.3762	100.095	154.3161	0.9514	25.5217	81.475	8710.5267	2.3098	49.5829	29.8901	100.095	154.3161	0.9514	25.5217	81.475	2930.5184	2.8291	147.8418	62.3924	100.095	154.3161	0.9514	25.5217	81.475	51679.3527	1.2276	57.842	2.0077	100.095	154.3161	0.9514	25.5217	81.475	5403.8785	18.7435	369.213	48.8199	100.095	154.3161	0.9514	25.5217	81.475	2533.7414	3.2446	137.6749	137.6832	100.095	154.3161	0.9514	25.5217	81.475	6723.1944	4.2783	123.2241
82.8073	77.5658	127.2464	0.9481	25.5392	83.0375	8964.8072	2.5514	48.6374	36.17	77.5658	127.2464	0.9481	25.5392	83.0375	3055.2425	3.4943	142.721	60.2541	77.5658	127.2464	0.9481	25.5392	83.0375	53298.9729	1.3164	55.8248	2.2375	77.5658	127.2464	0.9481	25.5392	83.0375	5516.6116	20.9345	367.0418	49.8351	77.5658	127.2464	0.9481	25.5392	83.0375	2654.4151	3.7913	132.4623	148.249	77.5658	127.2464	0.9481	25.5392	83.0375	7198.0688	4.1645	130.8464
87.5334	83.1674	106.2856	1.0713	23.5733	100.2925	9341.7306	2.82	48.0802	40.2961	83.1674	106.2856	1.0713	23.5733	100.2925	3170.721	3.1412	138.3122	60.6273	83.1674	106.2856	1.0713	23.5733	100.2925	54681.9337	1.9294	57.4682	2.3861	83.1674	106.2856	1.0713	23.5733	100.2925	5541.466	21.8185	360.4673	57.4664	83.1674	106.2856	1.0713	23.5733	100.2925	2776.9201	1.2215	130.9055	158.5572	83.1674	106.2856	1.0713	23.5733	100.2925	7686.5779	3.9409	135.4105
76.0446	92.6145	120.9996	1.5936	32.41	105.955	9648.6798	2.2976	41.9376	42.8097	92.6145	120.9996	1.5936	32.41	105.955	3288.2227	3.2709	131.3701	64.5223	92.6145	120.9996	1.5936	32.41	105.955	55645.6069	1.8402	59.1416	2.6618	92.6145	120.9996	1.5936	32.41	105.955	5688.8534	22.6542	329.4714	57.8103	92.6145	120.9996	1.5936	32.41	105.955	2909.8582	2.2247	124.8397	142.6255	92.6145	120.9996	1.5936	32.41	105.955	8175.3329	4.9319	144.9142
109.6325	120.7157	177.3967	1.3786	58.5967	98.6792	9901.4796	0.4874	37.4213	57.9865	120.7157	177.3967	1.3786	58.5967	98.6792	3416.8101	4.4713	126.899	67.5913	120.7157	177.3967	1.3786	58.5967	98.6792	56986.7853	2.5985	61.7761	2.7271	120.7157	177.3967	1.3786	58.5967	98.6792	5857.7805	20.3766	302.8397	64.8135	120.7157	177.3967	1.3786	58.5967	98.6792	3076.3374	0.8434	120.5752	161.5553	120.7157	177.3967	1.3786	58.5967	98.6792	8679.377	4.9009	145.4095
111.897	169.7655	176.9094	1.1056	75.1667	107.3775	10293.7629	2.0195	39.3555	74.7354	169.7655	176.9094	1.1056	75.1667	107.3775	3553.52	2.9358	133.1552	70.5955	169.7655	176.9094	1.1056	75.1667	107.3775	59485.3016	3.1224	68.1684	2.7284	169.7655	176.9094	1.1056	75.1667	107.3775	6076.7431	29.6706	316.7944	76.063	169.7655	176.9094	1.1056	75.1667	107.3775	3247.4504	1.8155	120.8914	216.395	169.7655	176.9094	1.1056	75.1667	107.3775	9221.514	5.0115	160.9801
171.4584	143.2906	191.2952	1.041	169.4075	98.5533	10610.195	1.8143	43.0743	76.3464	143.2906	191.2952	1.041	169.4075	98.5533	3701.3216	2.3146	130.4026	71.1608	143.2906	191.2952	1.041	169.4075	98.5533	61250.3477	2.8683	72.1634	2.719	143.2906	191.2952	1.041	169.4075	98.5533	6314.1995	22.1184	326.5966	94.1163	143.2906	191.2952	1.041	169.4075	98.5533	3410.9365	2.7128	120.8419	209.4603	143.2906	191.2952	1.041	169.4075	98.5533	9798.6529	4.9983	164.6639
194.4817	192.0018	258.3476	1.1479	154.3267	90.9458	10902.9835	2.2334	37.6278	79.5342	192.0018	258.3476	1.1479	154.3267	90.9458	3850.9032	2.507	123.0286	68.3408	192.0018	258.3476	1.1479	154.3267	90.9458	61345.5292	2.3012	68.8418	2.8576	192.0018	258.3476	1.1479	154.3267	90.9458	6434.5377	28.3316	324.395	102.6232	192.0018	258.3476	1.1479	154.3267	90.9458	3575.8817	1.0173	109.6895	178.4675	192.0018	258.3476	1.1479	154.3267	90.9458	10356.4804	4.8211	164.7042
225.7458	218.6342	320.7644	1.2496	75.7525	77.295	10171.4658	1.8106	32.9722	85.5383	218.6342	320.7644	1.2496	75.7525	77.295	3739.4491	1.2028	116.7882	66.5279	218.6342	320.7644	1.2496	75.7525	77.295	59189.7039	1.8859	58.1696	2.8688	218.6342	320.7644	1.2496	75.7525	77.295	6035.1863	22.8411	332.0408	95.9617	218.6342	320.7644	1.2496	75.7525	77.295	3198.6669	-0.858	97.8007	209.9761	218.6342	320.7644	1.2496	75.7525	77.295	10573.642	4.5584	163.2459
243.8443	215.384	216.3003	0.9656	49.6308	82.0725	10388.2667	1.7879	40.2048	95.2746	215.384	216.3003	0.9656	49.6308	82.0725	3850.6888	5.4163	134.036	71.1826	215.384	216.3003	0.9656	49.6308	82.0725	67731.2611	3.0408	63.4846	3.0795	215.384	216.3003	0.9656	49.6308	82.0725	6121.527	33.3046	329.1614	97.3498	215.384	216.3003	0.9656	49.6308	82.0725	3350.9759	3.0403	117.2529	267.4163	215.384	216.3003	0.9656	49.6308	82.0725	11469.5707	4.2731	186.6758
281.1266	225.4132	281.2875	1.425	54.9633	157.5833	11174.2101	1.8726	45.4647	105.7461	225.4132	281.2875	1.425	54.9633	157.5833	4024.9123	3.6869	146.5054	74.99	225.4132	281.2875	1.425	54.9633	157.5833	68218.8053	2.3475	72.4297	4.6685	225.4132	281.2875	1.425	54.9633	157.5833	6278.7855	29.4142	332.3496	100.3663	225.4132	281.2875	1.425	54.9633	157.5833	3577.7014	2.3918	132.8587	322.4368	225.4132	281.2875	1.425	54.9633	157.5833	11830.5984	4.3295	183.1536
298.4209	221.1727	241.0226	1.8843	53.7775	233.0942	11429.5894	1.5712	41.3363	107.0877	221.1727	241.0226	1.8843	53.7775	233.0942	4192.6517	1.9811	132.0643	79.2377	221.1727	241.0226	1.8843	53.7775	233.0942	66167.3596	2.0421	67.42	4.8875	221.1727	241.0226	1.8843	53.7775	233.0942	6408.4143	26.2141	325.6932	105.3554	221.1727	241.0226	1.8843	53.7775	233.0942	3744.6976	1.263	128.8241	290.2711	221.1727	241.0226	1.8843	53.7775	233.0942	12484.1579	4.2641	164.8181
327.6013	231.3278	234.0161	2.3437	132.1625	308.605	11868.3647	1.7281	42.5726	113.9761	231.3278	234.0161	2.3437	132.1625	308.605	4367.8627	3.6953	137.3663	84.1777	231.3278	234.0161	2.3437	132.1625	308.605	67706.8336	1.9345	65.8855	5.745	231.3278	234.0161	2.3437	132.1625	308.605	6573.4443	27.7576	322.3714	104.9399	231.3278	234.0161	2.3437	132.1625	308.605	3925.3049	1.9434	136.7747	313.7909	231.3278	234.0161	2.3437	132.1625	308.605	13121.677	4.2339	146.4825
